Chainage,Elevation
185.66,646
185.68,645
185.7,645
185.72,645
185.74,645
185.76,645
185.78,645
185.8,645
185.82,645
185.84,644
185.86,644
185.88,644
185.9,643
185.92,643
185.94,642
185.96,642
185.98,642
186,642
186.02,641
186.04,641
186.06,641
186.08,641
186.1,641
186.12,642
186.14,642
186.16,642
186.18,642
186.2,642
186.22,642
186.24,641
186.26,641
186.28,641
186.3,641
186.32,640
186.34,640
186.36,640
186.38,639
186.4,639
186.42,639
186.44,639
186.46,638
186.48,638
186.5,639
186.52,639
186.54,640
186.56,641
186.58,641
186.6,641
186.62,641
186.64,641
186.66,641
186.68,641
186.7,641
186.72,640
186.74,640
186.76,640
186.78,640
186.8,640
186.82,640
186.84,640
186.86,640
186.88,640
186.9,640
186.92,640
186.94,640
186.96,640
186.98,640
187,639
187.02,640
187.04,640
187.06,640
187.08,640
187.1,640
187.12,640
187.14,639
187.16,639
187.18,639
187.2,639
187.22,639
187.24,639
187.26,638
187.28,638
187.3,638
187.32,637
187.34,636
187.36,635
187.38,635
187.4,637
187.42,637
187.44,635
187.46,636
187.48,636
187.5,634
187.52,634
187.54,636
187.56,635
187.58,636
187.6,636
187.62,637
187.64,635
187.66,636
187.68,636
187.7,636
187.72,636
187.74,636
187.76,636
187.78,636
187.8,636
187.82,636
187.84,637
187.86,637
187.88,637
187.9,637
187.92,637
187.94,638
187.96,638
187.98,638
188,639
188.02,639
188.04,640
188.06,640
188.08,641
188.1,641
188.12,640
188.14,640
188.16,639
188.18,639
188.2,638
188.22,639
188.24,639
188.26,640
188.28,640
188.3,640
188.32,640
188.34,639
188.36,639
188.38,639
188.4,639
188.42,640
188.44,640
188.46,641
188.48,641
188.5,642
188.52,642
188.54,642
188.56,642
188.58,642
188.6,642
188.62,642
188.64,641
188.66,641
188.68,642
188.7,642
188.72,643
188.74,644
188.76,644
188.78,644
188.8,644
188.82,644
188.84,644
188.86,644
188.88,643
188.9,643
188.92,643
188.94,643
188.96,643
188.98,643
189,643
189.02,643
189.04,643
189.06,644
189.08,644
189.1,644
189.12,644
189.14,644
189.16,644
189.18,644
189.2,643
189.22,643
189.24,644
189.26,644
189.28,644
189.3,645
189.32,645
189.34,645
189.36,644
189.38,644
189.4,644
189.42,644
189.44,644
189.46,643
189.48,643
189.5,643
189.52,643
189.54,645
189.56,646
189.58,644
189.6,643
189.62,643
189.64,644
189.66,645
189.68,646
189.7,646
189.72,646
189.74,647
189.76,647
189.78,647
189.8,647
189.82,648
189.84,648
189.86,648
189.88,648
189.9,647
189.92,646
189.94,645
189.96,645
189.98,644
190,644
190.02,643
190.04,643
190.06,643
190.08,643
190.1,643
190.12,643
190.14,643
190.16,643
190.18,643
190.2,643
190.22,643
190.24,644
190.26,645
190.28,645
190.3,645
190.32,645
190.34,645
190.36,644
190.38,644
190.4,645
190.42,645
190.44,645
190.46,646
190.48,646
190.5,646
190.52,646
190.54,646
190.56,645
190.58,645
190.6,645
190.62,645
190.64,645
190.66,644
190.68,644
190.7,644
190.72,644
190.74,644
190.76,644
190.78,644
190.8,644
190.82,644
190.84,644
190.86,644
190.88,642
190.9,641
190.92,641
190.94,641
190.96,642
190.98,641
191,641
191.02,640
191.04,640
191.06,640
191.08,640
191.1,640
191.12,640
191.14,640
191.16,640
191.18,640
191.2,640
191.22,640
191.24,639
191.26,639
191.28,638
191.3,638
191.32,638
191.34,638
191.36,637
191.38,637
191.4,637
191.42,636
191.44,643
191.46,642
191.48,643
191.5,642
191.52,638
191.54,638
191.56,638
191.58,637
191.6,637
191.62,636
191.64,636
191.66,635
191.68,635
191.7,635
191.72,635
191.74,634
191.76,634
191.78,633
191.8,632
191.82,631
191.84,630
191.86,630
191.88,629
191.9,629
191.92,628
191.94,628
191.96,628
191.98,627
192,627
192.02,627
192.04,627
192.06,626
192.08,626
192.1,626
192.12,626
192.14,625
192.16,625
192.18,625
192.2,625
192.22,624
192.24,625
192.26,625
192.28,625
192.3,625
192.32,626
192.34,626
192.36,627
192.38,627
192.4,627
192.42,628
192.44,628
192.46,628
192.48,628
192.5,629
192.52,629
192.54,629
192.56,629
192.58,629
192.6,629
192.62,628
192.64,628
192.66,628
192.68,628
192.7,627
192.72,627
192.74,626
192.76,626
192.78,626
192.8,625
192.82,625
192.84,625
192.86,624
192.88,624
192.9,624
192.92,623
192.94,623
192.96,622
192.98,622
193,620
193.02,620
193.04,618
193.06,616
193.08,614
193.1,607
193.12,604
193.14,601
193.16,589
193.18,586
193.2,578
193.22,570
193.24,562
193.26,558
193.28,551
193.3,544
193.32,541
193.34,#REF!
193.36,#REF!
193.38,#REF!
193.4,#REF!
193.42,#REF!
193.44,#REF!
193.46,#REF!
193.48,496
193.5,#REF!
193.52,#REF!
193.54,#REF!
193.56,#REF!
193.58,#REF!
193.6,#REF!
193.62,522
193.64,527
193.66,530
193.68,534
193.7,538
193.72,542
193.74,544
193.76,547
193.78,551
193.8,553
193.82,555
193.84,557
193.86,559
193.88,560
193.9,562
193.92,567
193.94,566
193.96,572
193.98,575
194,574
194.02,581
194.04,584
194.06,588
194.08,592
194.1,596
194.12,601
194.14,605
194.16,610
194.18,610
194.2,614
194.22,616
194.24,616
194.26,619
194.28,620
194.3,621
194.32,622
194.34,623
194.36,624
194.38,624
194.4,624
194.42,624
194.44,624
194.46,624
194.48,624
194.5,625
194.52,625
194.54,625
194.56,625
194.58,626
194.6,626
194.62,626
194.64,626
194.66,627
194.68,627
194.7,627
194.72,627
194.74,628
194.76,628
194.78,628
194.8,629
194.82,629
194.84,629
194.86,630
194.88,630
194.9,630
194.92,631
194.94,631
194.96,631
194.98,631
195,632
195.02,632
195.04,632
195.06,633
195.08,633
195.1,633
195.12,633
195.14,633
195.16,633
195.18,632
195.2,632
195.22,632
195.24,631
195.26,632
195.28,633
195.3,633
195.32,634
195.34,633
195.36,633
195.38,634
195.4,634
195.42,634
195.44,634
195.46,632
195.48,632
195.5,632
195.52,632
195.54,632
195.56,632
195.58,632
195.6,631
195.62,631
195.64,631
195.66,631
195.68,631
195.7,632
195.72,632
195.74,631
195.76,631
195.78,632
195.8,631
195.82,632
195.84,634
195.86,634
195.88,634
195.9,634
195.92,634
195.94,635
195.96,635
195.98,635
196,636
196.02,636
196.04,636
196.06,636
196.08,636
196.1,636
196.12,636
196.14,636
196.16,636
196.18,637
196.2,637
196.22,637
196.24,637
196.26,638
196.28,638
196.3,639
196.32,639
196.34,639
196.36,639
196.38,640
196.4,640
196.42,640
196.44,640
196.46,641
196.48,641
196.5,641
196.52,641
196.54,642
196.56,642
196.58,642
196.6,642
196.62,642
196.64,642
196.66,642
196.68,642
196.7,642
196.72,642
196.74,642
196.76,642
196.78,642
196.8,642
196.82,642
196.84,642
196.86,642
196.88,642
196.9,642
196.92,643
196.94,643
196.96,643
196.98,643
197,643
197.02,643
197.04,643
197.06,643
197.08,643
197.1,643
197.12,643
197.14,643
197.16,643
197.18,643
197.2,643
197.22,643
197.24,643
197.26,643
197.28,643
197.3,643
197.32,643
197.34,642
197.36,642
197.38,642
197.4,642
197.42,642
197.44,642
197.46,642
197.48,642
197.5,642
197.52,642
197.54,642
197.56,642
197.58,642
197.6,642
197.62,642
197.64,642
197.66,642
197.68,642
197.7,642
197.72,642
197.74,642
197.76,643
197.78,643
197.8,643
197.82,643
197.84,643
197.86,643
197.88,643
197.9,643
197.92,643
197.94,643
197.96,643
197.98,644
198,644
198.02,644
198.04,644
198.06,644
198.08,644
198.1,645
198.12,645
198.14,645
198.16,645
198.18,645
198.2,645
198.22,645
198.24,645
198.26,646
198.28,646
198.3,646
198.32,646
198.34,646
198.36,646
198.38,646
198.4,647
198.42,647
198.44,647
198.46,647
198.48,647
198.5,647
198.52,647
198.54,648
198.56,648
198.58,648
198.6,648
198.62,648
198.64,649
198.66,649
198.68,649
198.7,649
198.72,650
198.74,650
198.76,651
198.78,651
198.8,651
198.82,652
198.84,652
198.86,652
198.88,653
198.9,653
198.92,654
198.94,654
198.96,654
198.98,654
199,655
199.02,655
199.04,655
199.06,656
199.08,656
199.1,656
199.12,656
199.14,656
199.16,656
199.18,656
199.2,656
199.22,656
199.24,657
199.26,657
199.28,657
199.3,657
199.32,657
199.34,657
199.36,657
199.38,657
199.4,657
199.42,657
199.44,657
199.46,657
199.48,657
199.5,657
199.52,657
199.54,657
199.56,657
199.58,657
199.6,657
199.62,657
199.64,657
199.66,657
199.68,658
199.7,658
199.72,658
199.74,658
199.76,658
199.78,658
199.8,658
199.82,658
199.84,658
199.86,658
199.88,658
199.9,658
199.92,658
199.94,659
199.96,659
199.98,659
200,659
200.02,659
200.04,659
200.06,659
200.08,658
200.1,658
200.12,658
200.14,658
200.16,658
200.18,658
200.2,658
200.22,658
200.24,658
200.26,658
200.28,658
200.3,657
200.32,657
200.34,657
200.36,657
200.38,657
200.4,657
200.42,657
200.44,657
200.46,656
200.48,656
200.5,656
200.52,656
200.54,656
200.56,656
200.58,656
200.6,656
200.62,656
200.64,655
200.66,655
200.68,655
200.7,655
200.72,655
200.74,655
200.76,655
200.78,655
200.8,655
200.82,656
200.84,656
200.86,656
200.88,656
200.9,656
200.92,656
200.94,656
200.96,657
200.98,657
201,657
201.02,657
201.04,657
201.06,657
201.08,657
201.1,658
201.12,658
201.14,658
201.16,658
201.18,658
201.2,658
201.22,659
201.24,659
201.26,659
201.28,659
201.3,659
201.32,659
201.34,660
201.36,660
201.38,660
201.4,660
201.42,660
201.44,660
201.46,660
201.48,660
201.5,660
201.52,660
201.54,660
201.56,661
201.58,661
201.6,661
201.62,661
201.64,661
201.66,661
201.68,661
201.7,660
201.72,660
201.74,660
201.76,660
201.78,660
201.8,660
201.82,660
201.84,660
201.86,660
201.88,660
201.9,660
201.92,660
201.94,660
201.96,660
201.98,660
202,660
202.02,660
202.04,660
202.06,660
202.08,659
202.1,659
202.12,659
202.14,659
202.16,659
202.18,659
202.2,659
202.22,659
202.24,659
202.26,659
202.28,659
202.3,659
202.32,659
202.34,659
202.36,659
202.38,659
202.4,659
202.42,658
202.44,658
202.46,658
202.48,658
202.5,658
202.52,658
202.54,658
202.56,658
202.58,658
202.6,658
202.62,658
202.64,658
202.66,658
202.68,658
202.7,658
202.72,658
202.74,658
202.76,658
202.78,658
202.8,658
202.82,658
202.84,658
202.86,658
202.88,658
202.9,658
202.92,658
202.94,658
202.96,658
202.98,658
203,658
203.02,658
203.04,658
203.06,658
203.08,658
203.1,658
203.12,658
203.14,659
203.16,659
203.18,659
203.2,659
203.22,659
203.24,659
203.26,659
203.28,659
203.3,659
203.32,659
203.34,659
203.36,659
203.38,659
203.4,659
203.42,659
203.44,660
203.46,660
203.48,660
203.5,660
203.52,660
203.54,660
203.56,660
203.58,660
203.6,660
203.62,660
203.64,660
203.66,660
203.68,660
203.7,660
203.72,661
203.74,660
203.76,661
203.78,661
203.8,661
203.82,661
203.84,662
203.86,662
203.88,662
203.9,662
203.92,663
203.94,663
203.96,663
203.98,663
204,664
204.02,664
204.04,664
204.06,664
204.08,665
204.1,665
204.12,665
204.14,665
204.16,666
204.18,666
204.2,666
204.22,666
204.24,666
204.26,666
204.28,667
204.3,667
204.32,667
204.34,667
204.36,667
204.38,667
204.4,667
204.42,667
204.44,667
204.46,668
204.48,668
204.5,668
204.52,668
204.54,668
204.56,668
204.58,669
204.6,669
204.62,669
204.64,669
204.66,670
204.68,670
204.7,670
204.72,670
204.74,671
204.76,671
204.78,671
204.8,671
204.82,671
204.84,671
204.86,672
204.88,672
204.9,672
204.92,672
204.94,672
204.96,672
204.98,673
205,673
205.02,673
205.04,673
205.06,673
205.08,673
205.1,673
205.12,674
205.14,674
205.16,674
205.18,675
205.2,675
205.22,675
205.24,676
205.26,676
205.28,677
205.3,678
205.32,678
205.34,679
205.36,679
205.38,680
205.4,681
205.42,682
205.44,682
205.46,682
205.48,683
205.5,683
205.52,684
205.54,684
205.56,684
205.58,685
205.6,685
205.62,686
205.64,686
205.66,686
205.68,687
205.7,687
205.72,687
205.74,688
205.76,688
205.78,688
205.8,689
205.82,689
205.84,689
205.86,690
205.88,690
205.9,691
205.92,691
205.94,691
205.96,691
205.98,692
206,692
206.02,692
206.04,692
206.06,692
206.08,692
206.1,692
206.12,692
206.14,692
206.16,692
206.18,693
206.2,693
206.22,693
206.24,693
206.26,693
206.28,693
206.3,694
206.32,694
206.34,693
206.36,694
206.38,694
206.4,694
206.42,694
206.44,694
206.46,694
206.48,695
206.5,695
206.52,694
206.54,695
206.56,695
206.58,694
206.6,695
206.62,695
206.64,695
206.66,695
206.68,695
206.7,695
206.72,694
206.74,695
206.76,695
206.78,695
206.8,695
206.82,695
206.84,694
206.86,695
206.88,694
206.9,694
206.92,694
206.94,693
206.96,694
206.98,693
207,693
207.02,693
207.04,693
207.06,692
207.08,692
207.1,692
207.12,692
207.14,692
207.16,691
207.18,691
207.2,691
207.22,691
207.24,690
207.26,690
207.28,690
207.3,689
207.32,689
207.34,689
207.36,689
207.38,689
207.4,688
207.42,688
207.44,688
207.46,688
207.48,687
207.5,687
207.52,687
207.54,686
207.56,686
207.58,686
207.6,686
207.62,686
207.64,685
207.66,685
207.68,685
207.7,685
207.72,684
207.74,684
207.76,684
207.78,683
207.8,683
207.82,683
207.84,683
207.86,683
207.88,682
207.9,682
207.92,682
207.94,681
207.96,681
207.98,681
208,681
208.02,680
208.04,680
208.06,680
208.08,680
208.1,680
208.12,680
208.14,680
208.16,680
208.18,680
208.2,680
208.22,680
208.24,679
208.26,679
208.28,679
208.3,679
208.32,678
208.34,678
208.36,678
208.38,678
208.4,678
208.42,677
208.44,677
208.46,677
208.48,677
208.5,676
208.52,676
208.54,676
208.56,676
208.58,676
208.6,675
208.62,675
208.64,675
208.66,674
208.68,673
208.7,673
208.72,673
208.74,673
208.76,673
208.78,673
208.8,674
208.82,674
208.84,674
208.86,674
208.88,674
208.9,674
208.92,674
208.94,674
208.96,674
208.98,674
209,674
209.02,674
209.04,674
209.06,674
209.08,674
209.1,674
209.12,674
209.14,674
209.16,674
209.18,674
209.2,674
209.22,674
209.24,674
209.26,674
209.28,674
209.3,674
209.32,674
209.34,674
209.36,674
209.38,674
209.4,674
209.42,674
209.44,674
209.46,674
209.48,674
209.5,674
209.52,674
209.54,674
209.56,674
209.58,674
209.6,674
209.62,674
209.64,674
209.66,674
209.68,674
209.7,674
209.72,674
209.74,674
209.76,674
209.78,674
209.8,674
209.82,674
209.84,674
209.86,673
209.88,673
209.9,673
209.92,673
209.94,673
209.96,673
209.98,673
210,673
210.02,673
210.04,672
210.06,672
210.08,672
210.1,672
210.12,672
210.14,672
210.16,672
210.18,672
210.2,672
210.22,672
210.24,672
210.26,672
210.28,671
210.3,671
210.32,671
210.34,671
210.36,671
210.38,671
210.4,671
210.42,671
210.44,671
210.46,671
210.48,671
210.5,670
210.52,670
210.54,670
210.56,670
210.58,670
210.6,670
210.62,670
210.64,670
210.66,670
210.68,670
210.7,670
210.72,669
210.74,669
210.76,669
210.78,669
210.8,669
210.82,669
210.84,669
210.86,669
210.88,669
210.9,669
210.92,669
210.94,669
210.96,669
210.98,669
211,669
211.02,669
211.04,669
211.06,669
211.08,669
211.1,669
211.12,669
211.14,669
211.16,669
211.18,669
211.2,669
211.22,669
211.24,669
211.26,669
211.28,670
211.3,670
211.32,670
211.34,670
211.36,670
211.38,670
211.4,670
211.42,670
211.44,670
211.46,670
211.48,670
211.5,670
211.52,670
211.54,670
211.56,670
211.58,670
211.6,670
211.62,670
211.64,670
211.66,670
211.68,670
211.7,671
211.72,671
211.74,671
211.76,671
211.78,671
211.8,671
211.82,671
211.84,671
211.86,671
211.88,671
211.9,671
211.92,671
211.94,671
211.96,671
211.98,671
212,671
212.02,671
212.04,671
212.06,671
212.08,671
212.1,671
212.12,671
212.14,671
212.16,671
212.18,671
212.2,671
212.22,671
212.24,671
212.26,671
212.28,671
212.3,671
212.32,671
212.34,671
212.36,671
212.38,671
212.4,671
212.42,671
212.44,671
212.46,671
212.48,671
212.5,671
212.52,671
212.54,671
212.56,671
212.58,671
212.6,671
212.62,671
212.64,671
212.66,671
212.68,671
212.7,671
212.72,671
212.74,672
212.76,672
212.78,672
212.8,672
212.82,673
212.84,673
212.86,673
212.88,674
212.9,674
212.92,674
212.94,674
212.96,674
212.98,675
213,675
213.02,675
213.04,675
213.06,676
213.08,676
213.1,676
213.12,676
213.14,676
213.16,677
213.18,677
213.2,677
213.22,677
213.24,677
213.26,677
213.28,677
213.3,678
213.32,678
213.34,678
213.36,678
213.38,678
213.4,678
213.42,678
213.44,679
213.46,679
213.48,679
213.5,679
213.52,679
213.54,680
213.56,680
213.58,680
213.6,680
213.62,680
213.64,680
213.66,681
213.68,681
213.7,681
213.72,682
213.74,682
213.76,682
213.78,682
213.8,683
213.82,683
213.84,683
213.86,684
213.88,684
213.9,684
213.92,684
213.94,685
213.96,685
213.98,685
214,686
214.02,686
214.04,686
214.06,687
214.08,687
214.1,687
214.12,688
214.14,688
214.16,688
214.18,689
214.2,689
214.22,689
214.24,690
214.26,690
214.28,690
214.3,691
214.32,691
214.34,691
214.36,691
214.38,691
214.4,691
214.42,692
214.44,691
214.46,692
214.48,692
214.5,692
214.52,692
214.54,692
214.56,692
214.58,692
214.6,692
214.62,692
214.64,692
214.66,692
214.68,692
214.7,692
214.72,692
214.74,692
214.76,692
214.78,692
214.8,692
214.82,693
214.84,693
214.86,693
214.88,693
214.9,693
214.92,693
214.94,693
214.96,693
214.98,693
215,694
215.02,694
215.04,694
215.06,694
215.08,694
215.1,694
215.12,695
215.14,695
215.16,695
215.18,695
215.2,695
215.22,695
215.24,696
215.26,696
215.28,696
215.3,696
215.32,696
215.34,697
215.36,697
215.38,697
215.4,697
215.42,698
215.44,698
215.46,698
215.48,698
215.5,699
215.52,699
215.54,699
215.56,699
215.58,699
215.6,700
215.62,700
215.64,700
215.66,701
215.68,701
215.7,701
215.72,701
215.74,702
215.76,702
215.78,702
215.8,702
215.82,703
215.84,703
215.86,703
215.88,703
215.9,704
215.92,704
215.94,704
215.96,704
215.98,705
216,705
216.02,705
216.04,706
216.06,706
216.08,706
216.1,706
216.12,707
216.14,707
216.16,707
216.18,708
216.2,708
216.22,708
216.24,709
216.26,709
216.28,710
216.3,711
216.32,712
216.34,712
216.36,714
216.38,714
216.4,715
216.42,715
216.44,716
216.46,717
216.48,717
216.5,717
216.52,718
216.54,718
216.56,718
216.58,719
216.6,719
216.62,720
216.64,720
216.66,720
216.68,721
216.7,721
216.72,721
216.74,722
216.76,722
216.78,723
216.8,723
216.82,723
216.84,723
216.86,723
216.88,723
216.9,723
216.92,724
216.94,724
216.96,724
216.98,724
217,725
217.02,725
217.04,725
217.06,726
217.08,726
217.1,726
217.12,726
217.14,726
217.16,726
217.18,726
217.2,726
217.22,726
217.24,726
217.26,726
217.28,727
217.3,727
217.32,727
217.34,728
217.36,728
217.38,728
217.4,729
217.42,729
217.44,730
217.46,730
217.48,730
217.5,730
217.52,731
217.54,731
217.56,731
217.58,731
217.6,732
217.62,732
217.64,732
217.66,733
217.68,733
217.7,734
217.72,735
217.74,736
217.76,737
217.78,738
217.8,739
217.82,740
217.84,741
217.86,742
217.88,743
217.9,744
217.92,745
217.94,746
217.96,747
217.98,748
218,749
218.02,750
218.04,751
218.06,752
218.08,753
218.1,753
218.12,753
218.14,753
218.16,754
218.18,755
218.2,756
218.22,757
218.24,759
218.26,760
218.28,762
218.3,764
218.32,765
218.34,767
218.36,768
218.38,771
218.4,772
218.42,775
218.44,776
218.46,778
218.48,778
218.5,777
218.52,775
218.54,774
218.56,771
218.58,769
